Species,Age,Wing,Weight,Culmen,Hallux,Tail,StandardTail,KeelFat,Crop
RT,A,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(186.6-203.5]\'','\'(203-225]\'','\'(0.8-1.2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(648.2-845.6]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(-inf-0.4]\'','\'(-inf-0.5]\''
SS,I,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(152.8-169.7]\'','\'(159-181]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
SS,I,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(152.8-169.7]\'','\'(159-181]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(237.3-254.2]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(225-247]\'','\'(0.8-1.2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(225-247]\'','\'(-inf-0.4]\'','\'(-inf-0.5]\''
SS,I,'\'(125.76-170.04]\'','\'(-inf-253.4]\'','\'(-inf-11.66]\'','\'(-inf-42.69]\'','\'(135.9-152.8]\'','\'(137-159]\'','\'(0.8-1.2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(1437.8-1635.2]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(237.3-254.2]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(1240.4-1437.8]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
SS,A,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(-inf-11.66]\'','\'(-inf-42.69]\'','\'(135.9-152.8]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(1043-1240.4]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
SS,A,'\'(125.76-170.04]\'','\'(-inf-253.4]\'','\'(-inf-11.66]\'','\'(-inf-42.69]\'','\'(-inf-135.9]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(1240.4-1437.8]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(237.3-254.2]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(1043-1240.4]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(1240.4-1437.8]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(1043-1240.4]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
CH,A,'\'(214.32-258.6]\'','\'(253.4-450.8]\'','\'(14.72-17.78]\'','\'(-inf-42.69]\'','\'(186.6-203.5]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
SS,I,'\'(125.76-170.04]\'','\'(-inf-253.4]\'','\'(-inf-11.66]\'','\'(-inf-42.69]\'','\'(-inf-135.9]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
SS,A,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(169.7-186.6]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,A,'\'(391.44-435.72]\'','\'(1437.8-1635.2]\'','\'(30.02-33.08]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,A,'\'(435.72-inf)\'','\'(1437.8-1635.2]\'','\'(33.08-36.14]\'','\'(-inf-42.69]\'','\'(237.3-254.2]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(845.6-1043]\'','\'(30.02-33.08]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
CH,I,'\'(258.6-302.88]\'','\'(450.8-648.2]\'','\'(17.78-20.84]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,A,'\'(347.16-391.44]\'','\'(1240.4-1437.8]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,A,'\'(391.44-435.72]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
SS,A,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(135.9-152.8]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,A,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,A,'\'(391.44-435.72]\'','\'(1437.8-1635.2]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(648.2-845.6]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,A,'\'(391.44-435.72]\'','\'(1043-1240.4]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(1240.4-1437.8]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(271.1-inf)\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(1043-1240.4]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(237.3-254.2]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(186.6-203.5]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
SS,I,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(-inf-11.66]\'','\'(-inf-42.69]\'','\'(152.8-169.7]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(258.6-302.88]\'','\'(648.2-845.6]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(225-247]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
CH,I,'\'(214.32-258.6]\'','\'(253.4-450.8]\'','\'(17.78-20.84]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
SS,I,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(135.9-152.8]\'','\'(-inf-137]\'','\'(3.6-inf)\'','\'(0.5-1]\''
SS,I,'\'(125.76-170.04]\'','\'(-inf-253.4]\'','\'(-inf-11.66]\'','\'(-inf-42.69]\'','\'(135.9-152.8]\'','\'(137-159]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(181-203]\'','\'(-inf-0.4]\'','\'(0.5-1]\''
SS,I,'\'(125.76-170.04]\'','\'(-inf-253.4]\'','\'(-inf-11.66]\'','\'(-inf-42.69]\'','\'(-inf-135.9]\'','\'(-inf-137]\'','\'(1.6-2]\'','\'(0.5-1]\''
SS,I,'\'(170.04-214.32]\'','\'(648.2-845.6]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(152.8-169.7]\'','\'(159-181]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(1043-1240.4]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(225-247]\'','\'(1.6-2]\'','\'(0.5-1]\''
SS,I,'\'(125.76-170.04]\'','\'(-inf-253.4]\'','\'(-inf-11.66]\'','\'(-inf-42.69]\'','\'(-inf-135.9]\'','\'(-inf-137]\'','\'(2.8-3.2]\'','\'(2.5-3]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(225-247]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
CH,A,'\'(214.32-258.6]\'','\'(253.4-450.8]\'','\'(14.72-17.78]\'','\'(-inf-42.69]\'','\'(186.6-203.5]\'','\'(181-203]\'','\'(1.6-2]\'','\'(0.5-1]\''
SS,I,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(135.9-152.8]\'','\'(137-159]\'','\'(0.8-1.2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(203-225]\'','\'(0.8-1.2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(203-225]\'','\'(0.8-1.2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(237.3-254.2]\'','\'(225-247]\'','\'(0.8-1.2]\'','\'(0.5-1]\''
SS,I,'\'(125.76-170.04]\'','\'(-inf-253.4]\'','\'(-inf-11.66]\'','\'(-inf-42.69]\'','\'(135.9-152.8]\'','\'(137-159]\'','\'(0.8-1.2]\'','\'(0.5-1]\''
RT,I,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(20.84-23.9]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(0.8-1.2]\'','\'(0.5-1]\''
SS,A,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(152.8-169.7]\'','\'(137-159]\'','\'(2.8-3.2]\'','\'(-inf-0.5]\''
SS,I,'\'(125.76-170.04]\'','\'(-inf-253.4]\'','\'(-inf-11.66]\'','\'(-inf-42.69]\'','\'(-inf-135.9]\'','\'(-inf-137]\'','\'(1.6-2]\'','\'(0.5-1]\''
RT,I,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(20.84-23.9]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(203-225]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(1043-1240.4]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(203-225]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,A,'\'(391.44-435.72]\'','\'(1240.4-1437.8]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(0.8-1.2]\'','\'(-inf-0.5]\''
RT,A,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(2.8-3.2]\'','\'(0.5-1]\''
SS,A,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(135.9-152.8]\'','\'(137-159]\'','\'(0.8-1.2]\'','\'(-inf-0.5]\''
RT,A,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(181-203]\'','\'(2-2.4]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(1240.4-1437.8]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(225-247]\'','\'(0.8-1.2]\'','\'(0.5-1]\''
CH,A,'\'(214.32-258.6]\'','\'(450.8-648.2]\'','\'(17.78-20.84]\'','\'(-inf-42.69]\'','\'(169.7-186.6]\'','\'(203-225]\'','\'(0.8-1.2]\'','\'(0.5-1]\''
CH,A,'\'(214.32-258.6]\'','\'(253.4-450.8]\'','\'(14.72-17.78]\'','\'(-inf-42.69]\'','\'(186.6-203.5]\'','\'(181-203]\'','\'(2.8-3.2]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(1043-1240.4]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(237.3-254.2]\'','\'(225-247]\'','\'(-inf-0.4]\'','\'(2.5-3]\''
CH,A,'\'(258.6-302.88]\'','\'(450.8-648.2]\'','\'(17.78-20.84]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(203-225]\'','\'(2.8-3.2]\'','\'(-inf-0.5]\''
SS,A,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(152.8-169.7]\'','\'(137-159]\'','\'(2.8-3.2]\'','\'(-inf-0.5]\''
SS,I,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(152.8-169.7]\'','\'(137-159]\'','\'(3.6-inf)\'','\'(-inf-0.5]\''
SS,A,'\'(125.76-170.04]\'','\'(-inf-253.4]\'','\'(-inf-11.66]\'','\'(-inf-42.69]\'','\'(-inf-135.9]\'','\'(-inf-137]\'','\'(3.6-inf)\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
SS,A,'\'(125.76-170.04]\'','\'(-inf-253.4]\'','\'(-inf-11.66]\'','\'(-inf-42.69]\'','\'(-inf-135.9]\'','\'(-inf-137]\'','\'(2.8-3.2]\'','\'(0.5-1]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(-inf-0.4]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(1.6-2]\'','\'(0.5-1]\''
SS,A,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(152.8-169.7]\'','\'(137-159]\'','\'(3.6-inf)\'','\'(0.5-1]\''
RT,I,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(1240.4-1437.8]\'','\'(30.02-33.08]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(225-247]\'','\'(2.8-3.2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(225-247]\'','\'(0.8-1.2]\'','\'(0.5-1]\''
SS,A,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(152.8-169.7]\'','\'(137-159]\'','\'(2.8-3.2]\'','\'(0.5-1]\''
CH,A,'\'(214.32-258.6]\'','\'(450.8-648.2]\'','\'(17.78-20.84]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(2.8-3.2]\'','\'(-inf-0.5]\''
RT,A,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(181-203]\'','\'(0.8-1.2]\'','\'(-inf-0.5]\''
SS,A,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(152.8-169.7]\'','\'(137-159]\'','\'(3.6-inf)\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(1043-1240.4]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(237.3-254.2]\'','\'(225-247]\'','\'(0.8-1.2]\'','\'(-inf-0.5]\''
SS,I,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(152.8-169.7]\'','\'(137-159]\'','\'(-inf-0.4]\'','\'(3.5-4]\''
RT,I,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(203-225]\'','\'(1.6-2]\'','\'(0.5-1]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,A,'\'(391.44-435.72]\'','\'(1240.4-1437.8]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(-inf-0.4]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(225-247]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(648.2-845.6]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(225-247]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,A,'\'(391.44-435.72]\'','\'(1437.8-1635.2]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(1.6-2]\'','\'(0.5-1]\''
SS,I,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(135.9-152.8]\'','\'(137-159]\'','\'(2.8-3.2]\'','\'(-inf-0.5]\''
RT,A,'\'(391.44-435.72]\'','\'(1437.8-1635.2]\'','\'(30.02-33.08]\'','\'(-inf-42.69]\'','\'(-inf-135.9]\'','\'(247-269]\'','\'(2.8-3.2]\'','\'(-inf-0.5]\''
SS,A,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(152.8-169.7]\'','\'(159-181]\'','\'(0.8-1.2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(225-247]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(1437.8-1635.2]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(225-247]\'','\'(0.8-1.2]\'','\'(-inf-0.5]\''
RT,A,'\'(391.44-435.72]\'','\'(1240.4-1437.8]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(225-247]\'','\'(0.8-1.2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(169.7-186.6]\'','\'(203-225]\'','\'(-inf-0.4]\'','\'(0.5-1]\''
RT,I,'\'(391.44-435.72]\'','\'(1043-1240.4]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(0.8-1.2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(1240.4-1437.8]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(1043-1240.4]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(225-247]\'','\'(0.8-1.2]\'','\'(-inf-0.5]\''
SS,A,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(152.8-169.7]\'','\'(159-181]\'','\'(3.6-inf)\'','\'(-inf-0.5]\''
RT,A,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(-inf-0.4]\'','\'(-inf-0.5]\''
SS,I,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(152.8-169.7]\'','\'(137-159]\'','\'(2.8-3.2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(0.8-1.2]\'','\'(-inf-0.5]\''
RT,A,'\'(391.44-435.72]\'','\'(253.4-450.8]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(225-247]\'','\'(2.8-3.2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(648.2-845.6]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(186.6-203.5]\'','\'(203-225]\'','\'(0.8-1.2]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(1043-1240.4]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(225-247]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
SS,A,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(-inf-11.66]\'','\'(-inf-42.69]\'','\'(135.9-152.8]\'','\'(137-159]\'','\'(0.8-1.2]\'','\'(-inf-0.5]\''
RT,A,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
